date,cash,stock_value,end_equity,daily_return_pct,exposure_pct,drawdown_pct,held_symbols
2025-12-15,283582.55,853763.0,1137345.55,-0.9119,75.07,-6.3325,"300750,600036,600941,688981"
2025-12-16,276389.4,852666.3,1129055.7,-0.7289,75.52,-7.0152,"300750,600036,600941,688981"
2025-12-17,239405.06,895516.7,1134921.76,0.5196,78.91,-6.5321,"300750,600036,600941,688981"
2025-12-18,239405.06,891457.7,1130862.76,-0.3576,78.83,-6.8664,"300750,600036,600941,688981"
2025-12-19,243531.58,888702.0,1132233.58,0.1212,78.49,-6.7535,"300750,600036,600941,688981"
2025-12-22,250861.22,889688.7,1140549.92,0.7345,78.01,-6.0686,"300750,600036,600941,688981"
2025-12-23,253004.11,890684.6,1143688.71,0.2752,77.88,-5.8101,"300750,600036,600941,688981"
2025-12-24,471318.07,679146.9,1150464.97,0.5925,59.03,-5.252,"600036,600941,688981"
2025-12-25,330704.24,817366.9,1148071.14,-0.2081,71.19,-5.4491,"600036,600519,600941,688981"
2025-12-26,330704.24,815909.9,1146614.14,-0.1269,71.16,-5.5691,"600036,600519,600941,688981"
2025-12-29,330704.24,815770.9,1146475.14,-0.0121,71.15,-5.5806,"600036,600519,600941,688981"
2025-12-30,330704.24,821313.9,1152018.14,0.4835,71.29,-5.1241,"600036,600519,600941,688981"
2025-12-31,334817.78,812143.2,1146960.98,-0.439,70.81,-5.5406,"600036,600519,600941,688981"
2026-01-05,562630.75,603863.5,1166494.25,1.703,51.77,-3.9319,"600036,600519,688981"
2026-01-06,558479.93,613728.2,1172208.13,0.4898,52.36,-3.4613,"600036,600519,688981"
2026-01-07,571645.62,593669.2,1165314.82,-0.5881,50.94,-4.029,"600036,600519,688981"
2026-01-08,558739.04,602675.2,1161414.24,-0.3347,51.89,-4.3502,"600036,600519,688981"
2026-01-09,342180.08,815855.6,1158035.68,-0.2909,70.45,-4.6285,"600036,600519,600941,688981"
2026-01-12,329316.52,826578.6,1155895.12,-0.1848,71.51,-4.8048,"600036,600519,600941,688981"
2026-01-13,329316.52,817652.6,1146969.12,-0.7722,71.29,-5.5399,"600036,600519,600941,688981"
2026-01-14,329316.52,809214.6,1138531.12,-0.7357,71.08,-6.2348,"600036,600519,600941,688981"
2026-01-15,325399.83,807911.3,1133311.13,-0.4585,71.29,-6.6647,"600036,600519,600941,688981"
2026-01-16,332569.23,800576.6,1133145.83,-0.0146,70.65,-6.6783,"600036,600519,600941,688981"
2026-01-19,328689.25,800500.6,1129189.85,-0.3491,70.89,-7.0041,"600036,600519,600941,688981"
2026-01-20,325593.26,800686.7,1126279.96,-0.2577,71.09,-7.2438,"600036,600519,600941,688981"
2026-01-21,293701.06,832436.2,1126137.26,-0.0127,73.92,-7.2555,"002230,600036,600519,600941,688981"
2026-01-22,280454.42,843434.1,1123888.52,-0.1997,75.05,-7.4407,"002230,600036,600519,600941,688981"
2026-01-23,327332.77,792511.7,1119844.47,-0.3598,70.77,-7.7738,"002230,600036,600519,600941"
2026-01-26,323966.09,795984.6,1119950.69,0.0095,71.07,-7.765,"002230,600036,600519,600941"
2026-01-27,321910.27,797192.6,1119102.87,-0.0757,71.23,-7.8349,"002230,600036,600519,600941"
2026-01-28,542716.72,574582.6,1117299.32,-0.1612,51.43,-7.9834,"002230,600519,600941"
2026-01-29,765957.58,375572.0,1141529.58,2.1686,32.9,-5.9879,"002230,600519"
2026-01-30,772014.46,360620.0,1132634.46,-0.7792,31.84,-6.7204,"002230,600519"
2026-02-02,992245.66,142700.0,1134945.66,0.2041,12.57,-6.5301,600519
2026-02-03,992245.66,147492.0,1139737.66,0.4222,12.94,-6.1355,600519
2026-02-04,992245.66,152500.0,1144745.66,0.4394,13.32,-5.723,600519
2026-02-05,1144046.61,0.0,1144046.61,-0.0611,0.0,-5.7806,
2026-02-06,1144046.61,0.0,1144046.61,-0.0,0.0,-5.7806,
2026-02-09,1144046.61,0.0,1144046.61,-0.0,0.0,-5.7806,
2026-02-10,1144046.61,0.0,1144046.61,-0.0,0.0,-5.7806,
2026-02-11,1144046.61,0.0,1144046.61,-0.0,0.0,-5.7806,
2026-02-12,765199.93,374802.0,1140001.93,-0.3535,32.88,-6.1137,"600036,600519"
2026-02-13,765199.93,373048.0,1138247.93,-0.1539,32.77,-6.2581,"600036,600519"
2026-02-24,545581.75,585558.4,1131140.15,-0.6244,51.77,-6.8435,"300750,600036,600519"
2026-02-25,545581.75,587254.4,1132836.15,0.1499,51.84,-6.7038,"300750,600036,600519"
2026-02-26,545581.75,574537.4,1120119.15,-1.1226,51.29,-7.7512,"300750,600036,600519"
2026-02-27,549447.84,567439.4,1116887.24,-0.2885,50.81,-8.0173,"300750,600036,600519"
2026-03-02,549447.84,564418.4,1113866.24,-0.2705,50.67,-8.2661,"300750,600036,600519"
2026-03-03,549447.84,568243.4,1117691.24,0.3434,50.84,-7.9511,"300750,600036,600519"
2026-03-04,549447.84,559334.4,1108782.24,-0.7971,50.45,-8.6848,"300750,600036,600519"
2026-03-05,751786.91,363059.0,1114845.91,0.5469,32.57,-8.1854,"600036,600519"
